country_iso_name,name_1,name_2,year,month
India,Madhya Pradesh,Balaghat,2023,12
India,Madhya Pradesh,Barwani,2023,12
India,Madhya Pradesh,Betul,2023,12
India,Madhya Pradesh,Bhind,2023,12
India,Madhya Pradesh,Bhopal,2023,12
India,Madhya Pradesh,Burhanpur,2023,12
India,Madhya Pradesh,Chhatarpur,2023,12
India,Madhya Pradesh,Chhindwara,2023,12
India,Madhya Pradesh,Damoh,2023,12
India,Madhya Pradesh,Datia,2023,12
India,Madhya Pradesh,Dewas,2023,12
India,Madhya Pradesh,Dhar,2023,12
India,Madhya Pradesh,Dindori,2023,12
India,Madhya Pradesh,East Nimar,2023,12
India,Madhya Pradesh,Guna,2023,12
India,Madhya Pradesh,Gwalior,2023,12
India,Madhya Pradesh,Harda,2023,12
India,Madhya Pradesh,Hoshangabad,2023,12
India,Madhya Pradesh,Indore,2023,12
India,Madhya Pradesh,Jabalpur,2023,12
India,Madhya Pradesh,Jhabua,2023,12
India,Madhya Pradesh,Katni,2023,12
India,Madhya Pradesh,Mandla,2023,12
India,Madhya Pradesh,Mandsaur,2023,12
India,Madhya Pradesh,Morena,2023,12
India,Madhya Pradesh,Narsinghpur,2023,12
India,Madhya Pradesh,Neemuch,2023,12
India,Madhya Pradesh,Panna,2023,12
India,Madhya Pradesh,Raisen,2023,12
India,Madhya Pradesh,Rajgarh,2023,12
India,Madhya Pradesh,Ratlam,2023,12
India,Madhya Pradesh,Rewa,2023,12
India,Madhya Pradesh,Sagar,2023,12
India,Madhya Pradesh,Satna,2023,12
India,Madhya Pradesh,Sehore,2023,12
India,Madhya Pradesh,Seoni,2023,12
India,Madhya Pradesh,Shahdol,2023,12
India,Madhya Pradesh,Shajapur,2023,12
India,Madhya Pradesh,Shivpuri,2023,12
India,Madhya Pradesh,Sidhi,2023,12
India,Madhya Pradesh,Tikamgarh,2023,12
India,Madhya Pradesh,Ujjain,2023,12
India,Madhya Pradesh,Umaria,2023,12
India,Madhya Pradesh,Vidisha,2023,12
India,Madhya Pradesh,West Nimar,2023,12
India,Maharashtra,Ahmednagar,2023,12
India,Maharashtra,Akola,2023,12
India,Maharashtra,Amravati,2023,12
India,Maharashtra,Aurangabad,2023,12
India,Maharashtra,Bhandara,2023,12
India,Maharashtra,Bid,2023,12
India,Maharashtra,Buldana,2023,12
India,Maharashtra,Chandrapur,2023,12
India,Maharashtra,Dhule,2023,12
India,Maharashtra,Gondiya,2023,12
India,Maharashtra,Greater Bombay,2023,12
India,Maharashtra,Hingoli,2023,12
India,Maharashtra,Jalgaon,2023,12
India,Maharashtra,Jalna,2023,12
India,Maharashtra,Kolhapur,2023,12
India,Maharashtra,Latur,2023,12
India,Maharashtra,Nagpur,2023,12
India,Maharashtra,Nanded,2023,12
India,Maharashtra,Nandurbar,2023,12
India,Maharashtra,Nashik,2023,12
India,Maharashtra,Osmanabad,2023,12
India,Maharashtra,Parbhani,2023,12
India,Maharashtra,Pune,2023,12
India,Maharashtra,Raigarh,2023,12
India,Maharashtra,Ratnagiri,2023,12
India,Maharashtra,Sangli,2023,12
India,Maharashtra,Satara,2023,12
India,Maharashtra,Sindhudurg,2023,12
India,Maharashtra,Solapur,2023,12
India,Maharashtra,Thane,2023,12
India,Maharashtra,Wardha,2023,12
India,Maharashtra,Washim,2023,12
India,Maharashtra,Yavatmal,2023,12
India,Manipur,Bishnupur,2023,12
India,Manipur,Churachandpur,2023,12
India,Manipur,East Imphal,2023,12
India,Manipur,Senapati,2023,12
India,Manipur,Tamenglong,2023,12
India,Manipur,Thoubal,2023,12
India,Manipur,Ukhrul,2023,12
India,Manipur,West Imphal,2023,12
India,Meghalaya,East Garo Hills,2023,12
India,Meghalaya,East Khasi Hills,2023,12
India,Meghalaya,Jaintia Hills,2023,12
India,Meghalaya,Ri-Bhoi,2023,12
India,Meghalaya,South Garo Hills,2023,12
India,Meghalaya,West Garo Hills,2023,12
India,Meghalaya,West Khasi Hills,2023,12
India,Mizoram,Aizawl,2023,12
India,Mizoram,Champhai,2023,12
India,Mizoram,Kolasib,2023,12
India,Mizoram,Lunglei,2023,12
India,Mizoram,Mamit,2023,12
India,Nagaland,Dimapur,2023,12
India,Nagaland,Kohima,2023,12
India,Nagaland,Mokokchung,2023,12
India,Orissa,Angul,2023,12
India,Orissa,Baleshwar,2023,12
India,Orissa,Baragarh,2023,12
India,Orissa,Bhadrak,2023,12
India,Orissa,Bolangir,2023,12
India,Orissa,Boudh,2023,12
India,Orissa,Cuttack,2023,12
India,Orissa,Dhenkanal,2023,12
India,Orissa,Gajapati,2023,12
India,Orissa,Ganjam,2023,12
India,Orissa,Jagatsinghpur,2023,12
India,Orissa,Jajpur,2023,12
India,Orissa,Jharsuguda,2023,12
India,Orissa,Kalahandi,2023,12
India,Orissa,Kandhamal,2023,12
India,Orissa,Kendrapara,2023,12
India,Orissa,Keonjhar,2023,12
India,Orissa,Khordha,2023,12
India,Orissa,Koraput,2023,12
India,Orissa,Malkangiri,2023,12
India,Orissa,Mayurbhanj,2023,12
India,Orissa,Nabarangpur,2023,12
India,Orissa,Nayagarh,2023,12
India,Orissa,Nuapada,2023,12
India,Orissa,Puri,2023,12
India,Orissa,Rayagada,2023,12
India,Orissa,Sambalpur,2023,12
India,Orissa,Sonepur,2023,12
India,Orissa,Sundargarh,2023,12
India,Puducherry,Karaikal,2023,12
India,Puducherry,Puducherry,2023,12
India,Punjab,Amritsar,2023,12
India,Punjab,Bathinda,2023,12
India,Punjab,Faridkot,2023,12
India,Punjab,Fatehgarh Sahib,2023,12
India,Punjab,Firozpur,2023,12
India,Punjab,Gurdaspur,2023,12
India,Punjab,Hoshiarpur,2023,12
India,Punjab,Jalandhar,2023,12
India,Punjab,Kapurthala,2023,12
India,Punjab,Ludhiana,2023,12
India,Punjab,Mansa,2023,12
India,Punjab,Moga,2023,12
India,Punjab,Muktsar,2023,12
India,Punjab,Nawan Shehar,2023,12
India,Punjab,Patiala,2023,12
India,Punjab,Rupnagar,2023,12
India,Punjab,Sangrur,2023,12
India,Rajasthan,Ajmer,2023,12
India,Rajasthan,Alwar,2023,12
India,Rajasthan,Banswara,2023,12
India,Rajasthan,Baran,2023,12
India,Rajasthan,Barmer,2023,12
India,Rajasthan,Bharatpur,2023,12
India,Rajasthan,Bhilwara,2023,12
India,Rajasthan,Bikaner,2023,12
India,Rajasthan,Bundi,2023,12
India,Rajasthan,Chittaurgarh,2023,12
India,Rajasthan,Churu,2023,12
India,Rajasthan,Dausa,2023,12
India,Rajasthan,Dhaulpur,2023,12
India,Rajasthan,Dungarpur,2023,12
India,Rajasthan,Ganganagar,2023,12
India,Rajasthan,Hanumangarh,2023,12
